"CARLOS E ELIANE LTDA ME(00007)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Não Centraliza","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","014","","","","","","","","","","","","","Nome :","","","SINDEAPRJ ","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Observações","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANDREA G. ALVES - ME(00194)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Emissão: 10:31","","","","28/10/2019"
"Relatório Completo de Empresas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Página: 28"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Cadastrais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registro na Junta Comercial","","","","","","","","","","","","","","","","","","","","","","",""
"","","Endereço...:","","","TRAVESSA EDYLA PINHEIRO, 66","","","","","","","","","","","","","","","","","","","","","","Bairro:...........:","","","","CENTRO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","CEP...............:","","","","28960-000","","","","","","","","","","","","U.F.:","","RJ","","","","","","Data.....:","","","","","","","","09/07/2015","","","","","","","","","","","","","","",""
"","","Cidade........:","","","Iguaba Grande","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","2226343889","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","33105652846","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","carlasportocontabilidade@hotmail.c","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","22.829.110/0001-01","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","ODONTOLOGICA","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","ISENTO","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","ISENTO","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","10/07/2015","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","10000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","3250706","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","1","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","","","","","","","","","","","","","","","","","Nome :","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3301876","","","","","","","","","Mês da data base.:","","","","","","5","","","","","CNAE................:","","","","","","","","","","3250706","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2135","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Não Centraliza","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","023","","","","","","","","","","","","","Nome :","","","SINEMEEPPS/RJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Observações","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JCAC MARQUES LTDA - ME(00196)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Emissão: 10:32","","","","28/10/2019"
"Relatório Completo de Empresas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Página: 29"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Cadastrais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registro na Junta Comercial","","","","","","","","","","","","","","","","","","","","","","",""
"","","Endereço...:","","","R NOSSA SENHORA DE NAZARE, ","","","","","","","","","","","","","","","","","","","","","","Bairro:...........:","","","","CIDADE NOVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","CEP...............:","","","","28960000","","","","","","","","","","","","U.F.:","","RJ","","","","","","Data.....:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cidade........:","","","Iguaba Grande","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","02226343889","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","33209006941","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","carlasportocontabilidade@hotmail.c","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","13941028000175","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","Formação de condutores","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","ISENTO","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","ISENTO","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","30/06/2011","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","20000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Geral","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Imposto Simples :","","","","","","Sim","","","","","","","","","","","","","","","","","","Fat. acima de 1.200.000 / ANO:","","","","","","","","","","","","","","","","Não","","","","","","","","","","Cód. Emp. WCont:","","","","","","","","","","","","","","","","","","","","","",""
"","","Últ. Livro...........:","","","","","","","","","","","","","","","","","","","","","","","","Últ. Ficha.................................:","","","","","","","","","","","","","","","","1","","","","","","","","","","FPAS....................:","","","","","","","","","","","","","515","","","","","","","","",""
"","","Terceiro.............:","","","","","","","","","","","","","","","","","","","","","","","","Convênio (%) ..........................:","","","","","","","","","","","","","","","","0,00","","","","","","","","","","RAT .....................:","","","","","","","","","","","","","8599601","","","","","","","","",""
"","","RAT (%).............:","","","","","","0,00","","","","","","","","","","","","","","","","","","Porte Empresa.........................:","","","","","","","","","","","","","","","","Micro Empresa","","","","","","","","","","Cód. de Rec. GPS...:","","","","","","","","","","","","","2003","","","","","","","","",""
"","","Class. Tribut.............:","","","","","","","","","2","","","","","","","","","","","","","","","Empresa Construtora...............:","","","","","","","","","","","","","","","","Não","","","","","","","","","","SIAF...:","","","","","","","","","","","","","","","","","","","","","",""
"","","Ente Federativo.............:","","","","","","","","","","","","","","Não","","","","","","","","","","CNPJ Ente Federativo.............:","","","","","","","","","","","","","","","","","","","","","","","","","","Emp. Cooperativa...:","","","","","","","","","","","","","","Não","","","","","","","",""
"","","Cooperativa.............:","","","","","","","","","","","","","","","","","","","","","","","","e-mails................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - eSocial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Regime Previdenc.......:","","","","","","","","","","","","Regime Geral da Previdência ","","","","","","","","","","","","Ent. Educ. Sem Fins Lucrat..:","","","","","","","","","","","","","","Não","","","","","","","Contrat. PCD....:","","","","","","","","","Dispensado","","","","","","","","","","","","","","","","","",""
"","","Acordo Internacional.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Trabalho Temporário..........:","","","","","","","","","","","","","","Não","","","","","","","Contrat. Aprendiz...:","","","","","","","","","","","Dispensado de acordo com a ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Flexibiliz. de Horários.............:","","","","","","","","","","","","","","","","Não","","","","","","","","Número do Registro..:","","","","","","","","","","","","","","","","","","","","","Contrat. Interm. Ent. Educativa..:","","","","","","","","","","","","","","","","","","","","","Não","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","","","","","","","","","","","","","","","","","Nome :","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3301876","","","","","","","","","Mês da data base.:","","","","","","3","","","","","CNAE................:","","","","","","","","","","8599601","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2062","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Não Centraliza","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","027","","","","","","","","","","","","","Nome :","","","SIEAERJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Observações","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M V LESSA HORATO(00198)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Emissão: 10:34","","","","","28/10/2019"
"Relatório Completo de Empresas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Página: 30"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Cadastrais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Registro na Junta Comercial","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Endereço...:","","","R NOSSA SENHORA DA ","","","","","","","","","","","","","","","","","","","","","","Bairro:...........:","","","","CANELLAS CITY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","CONCEICAO, 7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","CEP...............:","","","","28960000","","","","","","","","","","","","U.F.:","","RJ","","","","","","Data.....:","","","","","","","","22/10/2009","","","","","","","","","","","","","","","",""
"","","Cidade........:","","","Iguaba Grande","","","","","","","","","","","","","","","","","","","","","","Telefone........:","","","","2223343889","","","","","","","","","","","","","","","","","","","","Número.:","","","","","","","","1965707","","","","","","","","","","","","","","","",""
"","","E-Mail........:","","","carlasportocontabilidade@hotmail.c","","","","","","","","","","","","","","","","","","","","","","CNPJ.............:","","","","04038066000121","","","","","","","","","","","","","","","","","","","","CEI ...........:","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Atividade...:","","","Comércio varejista de materiai","","","","","","","","","","","","","","","","","","","","","","Insc.Estad......:","","","","75736916","","","","","","","","","","","","","","","","","","","","Ag. Alter...:","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Insc.Munic.:","","","isento","","","","","","","","","","","","","","","","","","","","","","Reg. Cartório.:","","","","","","","","","","","","","","","","","","","","","","","","Tem Adiantamento ?","","","","","","","","","","","","","N","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Início Ativ.....:","","","","15/08/2000","","","","","","","","","","","","","","","","","","","","","Capital...........:","","","","18000","","","","","","","","","","","","","","","","","","","","% Adiantamento :","","","","","","","","","","","","","","","","","","% ","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Fim Ativ........:","","","","","","","","","","","","","","","","","","","","","","","","","Regime Pagto Folha :","","","","","","","","","","","Regime de Competência","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Arred. Folha..:","","","","0,00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
